MID,IsEdible,CapShape,CapSurface,CapColor,HasBruises,Odor,Gill_IsAttached,GillSpacingIsCrowded,GillSizeBroad,GillColor,StalkShapeIsTapering,StalkRoot,StalkSurfaceAboveRing,StalkSurfaceBelowRing,StalkColorAboveRing,StalkColorBelowRing,VeilColor,RingNumber,RingType,SporePrintColor,Population,Habitat
3259,0,3,4,13,0,3,0,0,0,8,0,1,4,4,9,9,9,1,4,1,5,7
3260,0,3,4,13,0,3,0,0,0,13,0,1,4,4,9,9,9,1,4,0,4,7
3261,0,3,4,13,0,3,0,0,0,13,0,1,4,4,9,9,9,1,4,0,5,7
3262,0,3,4,13,0,3,0,0,0,13,0,1,4,4,9,9,9,1,4,1,4,7
3263,0,3,4,13,0,3,0,0,0,13,0,1,4,4,9,9,9,1,4,1,5,7
3264,0,3,4,13,0,3,0,0,0,7,0,1,4,4,9,9,9,1,4,0,4,7
3265,0,3,4,13,0,3,0,0,0,7,0,1,4,4,9,9,9,1,4,0,5,7
3266,0,3,4,13,0,3,0,0,0,1,0,1,4,4,9,9,9,1,4,0,5,7
3267,0,3,4,13,0,3,0,0,0,1,0,1,4,4,9,9,9,1,4,1,5,7
3268,0,3,4,13,0,3,0,1,0,8,0,1,4,4,9,9,9,1,4,0,5,7
3269,0,3,4,13,0,3,0,1,0,13,0,1,4,4,9,9,9,1,4,0,4,7
3270,0,3,4,13,0,3,0,1,0,13,0,1,4,4,9,9,9,1,4,0,5,7
3271,0,3,4,13,0,3,0,1,0,13,0,1,4,4,9,9,9,1,4,1,4,7
3272,0,3,4,13,0,3,0,1,0,7,0,1,4,4,9,9,9,1,4,1,4,7
3273,0,3,4,13,0,3,0,1,0,7,0,1,4,4,9,9,9,1,4,1,5,7
3274,0,3,4,13,0,3,0,1,0,1,0,1,4,4,9,9,9,1,4,1,4,7
3275,0,3,4,13,0,3,0,1,0,1,0,1,4,4,9,9,9,1,4,1,5,7
3276,0,3,4,8,0,3,0,0,0,8,0,1,4,4,9,9,9,1,4,0,4,7
3277,0,3,4,8,0,3,0,0,0,8,0,1,4,4,9,9,9,1,4,0,5,7
3278,0,3,4,8,0,3,0,0,0,8,0,1,4,4,9,9,9,1,4,1,5,7
3279,0,3,4,8,0,3,0,0,0,13,0,1,4,4,9,9,9,1,4,1,4,7
3280,0,3,4,8,0,3,0,0,0,13,0,1,4,4,9,9,9,1,4,1,5,7
3281,0,3,4,8,0,3,0,0,0,7,0,1,4,4,9,9,9,1,4,0,4,7
3282,0,3,4,8,0,3,0,0,0,7,0,1,4,4,9,9,9,1,4,0,5,7
3283,0,3,4,8,0,3,0,0,0,7,0,1,4,4,9,9,9,1,4,1,4,7
3284,0,3,4,8,0,3,0,0,0,7,0,1,4,4,9,9,9,1,4,1,5,7
3285,0,3,4,8,0,3,0,0,0,1,0,1,4,4,9,9,9,1,4,0,4,7
3286,0,3,4,8,0,3,0,0,0,1,0,1,4,4,9,9,9,1,4,0,5,7
3287,0,3,4,8,0,3,0,0,0,1,0,1,4,4,9,9,9,1,4,1,5,7
3288,0,3,4,8,0,3,0,1,0,8,0,1,4,4,9,9,9,1,4,0,5,7
3289,0,3,4,8,0,3,0,1,0,8,0,1,4,4,9,9,9,1,4,1,5,7
3290,0,3,4,8,0,3,0,1,0,13,0,1,4,4,9,9,9,1,4,0,4,7
3291,0,3,4,8,0,3,0,1,0,13,0,1,4,4,9,9,9,1,4,1,5,7
3292,0,3,4,8,0,3,0,1,0,7,0,1,4,4,9,9,9,1,4,0,5,7
3293,0,3,4,8,0,3,0,1,0,7,0,1,4,4,9,9,9,1,4,1,4,7
3294,0,3,4,8,0,3,0,1,0,1,0,1,4,4,9,9,9,1,4,1,4,7
3295,0,3,4,8,0,3,0,1,0,1,0,1,4,4,9,9,9,1,4,1,5,7
3296,0,3,1,9,0,3,0,0,0,8,0,1,4,4,9,9,9,1,4,0,4,7
3297,0,3,1,9,0,3,0,0,0,8,0,1,4,4,9,9,9,1,4,0,5,7
3298,0,3,1,9,0,3,0,0,0,13,0,1,4,4,9,9,9,1,4,0,4,7
3299,0,3,1,9,0,3,0,0,0,13,0,1,4,4,9,9,9,1,4,1,4,7
3300,0,3,1,9,0,3,0,0,0,7,0,1,4,4,9,9,9,1,4,0,4,7
3301,0,3,1,9,0,3,0,0,0,7,0,1,4,4,9,9,9,1,4,1,5,7
3302,0,3,1,9,0,3,0,0,0,1,0,1,4,4,9,9,9,1,4,0,4,7
3303,0,3,1,9,0,3,0,1,0,8,0,1,4,4,9,9,9,1,4,0,4,7
3304,0,3,1,9,0,3,0,1,0,8,0,1,4,4,9,9,9,1,4,0,5,7
3305,0,3,1,9,0,3,0,1,0,8,0,1,4,4,9,9,9,1,4,1,5,7
3306,0,3,1,9,0,3,0,1,0,13,0,1,4,4,9,9,9,1,4,0,4,7
3307,0,3,1,9,0,3,0,1,0,13,0,1,4,4,9,9,9,1,4,1,4,7
3308,0,3,1,9,0,3,0,1,0,7,0,1,4,4,9,9,9,1,4,0,4,7
3309,0,3,1,9,0,3,0,1,0,7,0,1,4,4,9,9,9,1,4,0,5,7
3310,0,3,1,9,0,3,0,1,0,1,0,1,4,4,9,9,9,1,4,1,4,7
3311,0,3,1,13,0,3,0,0,0,8,0,1,4,4,9,9,9,1,4,0,5,7
3312,0,3,1,13,0,3,0,0,0,8,0,1,4,4,9,9,9,1,4,1,4,7
3313,0,3,1,13,0,3,0,0,0,8,0,1,4,4,9,9,9,1,4,1,5,7
3314,0,3,1,13,0,3,0,0,0,13,0,1,4,4,9,9,9,1,4,0,5,7
3315,0,3,1,13,0,3,0,0,0,7,0,1,4,4,9,9,9,1,4,0,4,7
3316,0,3,1,13,0,3,0,0,0,7,0,1,4,4,9,9,9,1,4,1,4,7
3317,0,3,1,13,0,3,0,0,0,1,0,1,4,4,9,9,9,1,4,0,4,7
3318,0,3,1,13,0,3,0,1,0,8,0,1,4,4,9,9,9,1,4,0,4,7
3319,0,3,1,13,0,3,0,1,0,8,0,1,4,4,9,9,9,1,4,0,5,7
3320,0,3,1,13,0,3,0,1,0,8,0,1,4,4,9,9,9,1,4,1,4,7
3321,0,3,1,13,0,3,0,1,0,13,0,1,4,4,9,9,9,1,4,0,5,7
3322,0,3,1,13,0,3,0,1,0,13,0,1,4,4,9,9,9,1,4,1,4,7
3323,0,3,1,13,0,3,0,1,0,7,0,1,4,4,9,9,9,1,4,1,4,7
3324,0,3,1,13,0,3,0,1,0,1,0,1,4,4,9,9,9,1,4,0,5,7
3325,0,3,1,8,0,3,0,0,0,8,0,1,4,4,9,9,9,1,4,1,5,7
3326,0,3,1,8,0,3,0,0,0,13,0,1,4,4,9,9,9,1,4,0,4,7
3327,0,3,1,8,0,3,0,0,0,13,0,1,4,4,9,9,9,1,4,0,5,7
3328,0,3,1,8,0,3,0,0,0,7,0,1,4,4,9,9,9,1,4,0,4,7
3329,0,3,1,8,0,3,0,0,0,7,0,1,4,4,9,9,9,1,4,1,4,7
3330,0,3,1,8,0,3,0,0,0,7,0,1,4,4,9,9,9,1,4,1,5,7
3331,0,3,1,8,0,3,0,0,0,1,0,1,4,4,9,9,9,1,4,0,5,7
3332,0,3,1,8,0,3,0,0,0,1,0,1,4,4,9,9,9,1,4,1,5,7
3333,0,3,1,8,0,3,0,1,0,8,0,1,4,4,9,9,9,1,4,0,5,7
3334,0,3,1,8,0,3,0,1,0,8,0,1,4,4,9,9,9,1,4,1,4,7
3335,0,3,1,8,0,3,0,1,0,8,0,1,4,4,9,9,9,1,4,1,5,7
3336,0,3,1,8,0,3,0,1,0,13,0,1,4,4,9,9,9,1,4,0,4,7
3337,0,3,1,8,0,3,0,1,0,13,0,1,4,4,9,9,9,1,4,0,5,7
3338,0,3,1,8,0,3,0,1,0,7,0,1,4,4,9,9,9,1,4,1,4,7
3339,0,3,1,8,0,3,0,1,0,1,0,1,4,4,9,9,9,1,4,0,5,7
3340,0,3,1,8,0,3,0,1,0,1,0,1,4,4,9,9,9,1,4,1,4,7
3341,0,3,1,8,0,5,0,0,1,8,0,1,3,3,10,10,9,1,3,11,6,1
3342,0,3,1,8,0,5,0,0,1,8,0,1,3,3,10,10,9,1,3,11,6,4
3343,0,3,1,8,0,5,0,0,1,8,0,1,3,3,10,10,9,1,3,11,6,7
3344,0,3,1,8,0,5,0,0,1,8,0,1,3,3,10,10,9,1,3,11,5,1
3345,0,3,1,8,0,5,0,0,1,8,0,1,3,3,10,10,9,1,3,11,5,4
3346,0,3,1,8,0,5,0,0,1,8,0,1,3,3,10,13,9,1,3,11,5,1
3347,0,3,1,8,0,5,0,0,1,8,0,1,3,3,10,13,9,1,3,11,5,7
3348,0,3,1,8,0,5,0,0,1,8,0,1,3,3,10,1,9,1,3,11,6,4
3349,0,3,1,8,0,5,0,0,1,8,0,1,3,3,10,1,9,1,3,11,6,7
3350,0,3,1,8,0,5,0,0,1,8,0,1,3,3,10,1,9,1,3,11,5,1
3351,0,3,1,8,0,5,0,0,1,8,0,1,3,3,13,10,9,1,3,11,6,1
3352,0,3,1,8,0,5,0,0,1,8,0,1,3,3,13,10,9,1,3,11,6,7
3353,0,3,1,8,0,5,0,0,1,8,0,1,3,3,13,10,9,1,3,11,5,4
3354,0,3,1,8,0,5,0,0,1,8,0,1,3,3,13,10,9,1,3,11,5,7
3355,0,3,1,8,0,5,0,0,1,8,0,1,3,3,13,13,9,1,3,11,6,7
3356,0,3,1,8,0,5,0,0,1,8,0,1,3,3,13,13,9,1,3,11,5,1
3357,0,3,1,8,0,5,0,0,1,8,0,1,3,3,13,1,9,1,3,11,6,7
3358,0,3,1,8,0,5,0,0,1,8,0,1,3,3,13,1,9,1,3,11,5,1
3359,0,3,1,8,0,5,0,0,1,8,0,1,3,3,13,1,9,1,3,11,5,4
3360,0,3,1,8,0,5,0,0,1,8,0,1,3,3,1,10,9,1,3,11,5,4
3361,0,3,1,8,0,5,0,0,1,8,0,1,3,3,1,10,9,1,3,11,5,7
3362,0,3,1,8,0,5,0,0,1,8,0,1,3,3,1,13,9,1,3,11,6,7
3363,0,3,1,8,0,5,0,0,1,8,0,1,3,3,1,13,9,1,3,11,5,1
3364,0,3,1,8,0,5,0,0,1,8,0,1,3,3,1,13,9,1,3,11,5,4
3365,0,3,1,8,0,5,0,0,1,8,0,1,3,3,1,1,9,1,3,11,6,4
3366,0,3,1,8,0,5,0,0,1,8,0,1,3,3,1,1,9,1,3,11,5,1
3367,0,3,1,8,0,5,0,0,1,8,0,1,3,3,1,1,9,1,3,11,5,7
3368,0,3,1,8,0,5,0,0,1,13,0,1,3,3,10,10,9,1,3,11,6,1
3369,0,3,1,8,0,5,0,0,1,13,0,1,3,3,10,10,9,1,3,11,6,7
3370,0,3,1,8,0,5,0,0,1,13,0,1,3,3,10,13,9,1,3,11,6,4
3371,0,3,1,8,0,5,0,0,1,13,0,1,3,3,10,13,9,1,3,11,6,7
3372,0,3,1,8,0,5,0,0,1,13,0,1,3,3,10,13,9,1,3,11,5,7
3373,0,3,1,8,0,5,0,0,1,13,0,1,3,3,10,1,9,1,3,11,5,7
3374,0,3,1,8,0,5,0,0,1,13,0,1,3,3,13,10,9,1,3,11,6,1
3375,0,3,1,8,0,5,0,0,1,13,0,1,3,3,13,10,9,1,3,11,6,4
3376,0,3,1,8,0,5,0,0,1,13,0,1,3,3,13,10,9,1,3,11,6,7
3377,0,3,1,8,0,5,0,0,1,13,0,1,3,3,13,13,9,1,3,11,5,1
3378,0,3,1,8,0,5,0,0,1,13,0,1,3,3,13,13,9,1,3,11,5,4
3379,0,3,1,8,0,5,0,0,1,13,0,1,3,3,13,1,9,1,3,11,6,4
3380,0,3,1,8,0,5,0,0,1,13,0,1,3,3,13,1,9,1,3,11,6,7
3381,0,3,1,8,0,5,0,0,1,13,0,1,3,3,13,1,9,1,3,11,5,1
3382,0,3,1,8,0,5,0,0,1,13,0,1,3,3,13,1,9,1,3,11,5,4
3383,0,3,1,8,0,5,0,0,1,13,0,1,3,3,13,1,9,1,3,11,5,7
3384,0,3,1,8,0,5,0,0,1,13,0,1,3,3,1,10,9,1,3,11,6,1
3385,0,3,1,8,0,5,0,0,1,13,0,1,3,3,1,10,9,1,3,11,6,4
3386,0,3,1,8,0,5,0,0,1,13,0,1,3,3,1,10,9,1,3,11,5,4
3387,0,3,1,8,0,5,0,0,1,13,0,1,3,3,1,13,9,1,3,11,6,1
3388,0,3,1,8,0,5,0,0,1,13,0,1,3,3,1,13,9,1,3,11,5,4
3389,0,3,1,8,0,5,0,0,1,13,0,1,3,3,1,1,9,1,3,11,6,1
3390,0,3,1,8,0,5,0,0,1,13,0,1,3,3,1,1,9,1,3,11,6,7
3391,0,3,1,8,0,5,0,0,1,11,0,1,3,3,10,10,9,1,3,11,5,1
3392,0,3,1,8,0,5,0,0,1,11,0,1,3,3,10,10,9,1,3,11,5,4
3393,0,3,1,8,0,5,0,0,1,11,0,1,3,3,10,13,9,1,3,11,6,1
3394,0,3,1,8,0,5,0,0,1,11,0,1,3,3,10,13,9,1,3,11,6,4
3395,0,3,1,8,0,5,0,0,1,11,0,1,3,3,10,13,9,1,3,11,5,4
3396,0,3,1,8,0,5,0,0,1,11,0,1,3,3,10,13,9,1,3,11,5,7
3397,0,3,1,8,0,5,0,0,1,11,0,1,3,3,10,1,9,1,3,11,6,1
3398,0,3,1,8,0,5,0,0,1,11,0,1,3,3,10,1,9,1,3,11,6,7
3399,0,3,1,8,0,5,0,0,1,11,0,1,3,3,10,1,9,1,3,11,5,1
3400,0,3,1,8,0,5,0,0,1,11,0,1,3,3,13,10,9,1,3,11,6,4
3401,0,3,1,8,0,5,0,0,1,11,0,1,3,3,13,10,9,1,3,11,5,4
3402,0,3,1,8,0,5,0,0,1,11,0,1,3,3,13,13,9,1,3,11,6,4
3403,0,3,1,8,0,5,0,0,1,11,0,1,3,3,13,13,9,1,3,11,5,4
3404,0,3,1,8,0,5,0,0,1,11,0,1,3,3,13,1,9,1,3,11,6,1
3405,0,3,1,8,0,5,0,0,1,11,0,1,3,3,13,1,9,1,3,11,6,7
3406,0,3,1,8,0,5,0,0,1,11,0,1,3,3,13,1,9,1,3,11,5,1
3407,0,3,1,8,0,5,0,0,1,11,0,1,3,3,13,1,9,1,3,11,5,7
3408,0,3,1,8,0,5,0,0,1,11,0,1,3,3,1,10,9,1,3,11,6,1
3409,0,3,1,8,0,5,0,0,1,11,0,1,3,3,1,10,9,1,3,11,6,4
3410,0,3,1,8,0,5,0,0,1,11,0,1,3,3,1,10,9,1,3,11,6,7
3411,0,3,1,8,0,5,0,0,1,11,0,1,3,3,1,10,9,1,3,11,5,1
3412,0,3,1,8,0,5,0,0,1,11,0,1,3,3,1,13,9,1,3,11,6,1
3413,0,3,1,8,0,5,0,0,1,11,0,1,3,3,1,13,9,1,3,11,5,7
3414,0,3,1,8,0,5,0,0,1,11,0,1,3,3,1,1,9,1,3,11,6,7
3415,0,3,1,8,0,5,0,0,1,11,0,1,3,3,1,1,9,1,3,11,5,4
3416,0,3,1,8,0,5,0,0,1,11,0,1,3,3,1,1,9,1,3,11,5,7
3417,0,3,1,4,0,5,0,0,1,8,0,1,3,3,10,10,9,1,3,11,6,1
3418,0,3,1,4,0,5,0,0,1,8,0,1,3,3,10,10,9,1,3,11,6,4
3419,0,3,1,4,0,5,0,0,1,8,0,1,3,3,10,10,9,1,3,11,6,7
3420,0,3,1,4,0,5,0,0,1,8,0,1,3,3,10,13,9,1,3,11,6,7
3421,0,3,1,4,0,5,0,0,1,8,0,1,3,3,10,13,9,1,3,11,5,1
3422,0,3,1,4,0,5,0,0,1,8,0,1,3,3,10,13,9,1,3,11,5,7
3423,0,3,1,4,0,5,0,0,1,8,0,1,3,3,10,1,9,1,3,11,6,1
3424,0,3,1,4,0,5,0,0,1,8,0,1,3,3,10,1,9,1,3,11,6,4
3425,0,3,1,4,0,5,0,0,1,8,0,1,3,3,10,1,9,1,3,11,5,1
3426,0,3,1,4,0,5,0,0,1,8,0,1,3,3,13,10,9,1,3,11,6,4
3427,0,3,1,4,0,5,0,0,1,8,0,1,3,3,13,10,9,1,3,11,5,1
3428,0,3,1,4,0,5,0,0,1,8,0,1,3,3,13,10,9,1,3,11,5,4
3429,0,3,1,4,0,5,0,0,1,8,0,1,3,3,13,13,9,1,3,11,6,1
3430,0,3,1,4,0,5,0,0,1,8,0,1,3,3,13,13,9,1,3,11,6,4
3431,0,3,1,4,0,5,0,0,1,8,0,1,3,3,13,13,9,1,3,11,6,7
3432,0,3,1,4,0,5,0,0,1,8,0,1,3,3,13,13,9,1,3,11,5,7
3433,0,3,1,4,0,5,0,0,1,8,0,1,3,3,13,1,9,1,3,11,6,4
3434,0,3,1,4,0,5,0,0,1,8,0,1,3,3,13,1,9,1,3,11,5,4
3435,0,3,1,4,0,5,0,0,1,8,0,1,3,3,13,1,9,1,3,11,5,7
3436,0,3,1,4,0,5,0,0,1,8,0,1,3,3,1,10,9,1,3,11,6,4
3437,0,3,1,4,0,5,0,0,1,8,0,1,3,3,1,10,9,1,3,11,5,1
3438,0,3,1,4,0,5,0,0,1,8,0,1,3,3,1,10,9,1,3,11,5,4
3439,0,3,1,4,0,5,0,0,1,8,0,1,3,3,1,13,9,1,3,11,6,1
3440,0,3,1,4,0,5,0,0,1,8,0,1,3,3,1,13,9,1,3,11,6,7
3441,0,3,1,4,0,5,0,0,1,8,0,1,3,3,1,13,9,1,3,11,5,7
3442,0,3,1,4,0,5,0,0,1,8,0,1,3,3,1,1,9,1,3,11,6,1
3443,0,3,1,4,0,5,0,0,1,8,0,1,3,3,1,1,9,1,3,11,6,4
3444,0,3,1,4,0,5,0,0,1,8,0,1,3,3,1,1,9,1,3,11,6,7
3445,0,3,1,4,0,5,0,0,1,13,0,1,3,3,10,10,9,1,3,11,5,1
3446,0,3,1,4,0,5,0,0,1,13,0,1,3,3,10,10,9,1,3,11,5,4
3447,0,3,1,4,0,5,0,0,1,13,0,1,3,3,10,10,9,1,3,11,5,7
3448,0,3,1,4,0,5,0,0,1,13,0,1,3,3,10,13,9,1,3,11,6,4
3449,0,3,1,4,0,5,0,0,1,13,0,1,3,3,10,13,9,1,3,11,5,1
3450,0,3,1,4,0,5,0,0,1,13,0,1,3,3,10,13,9,1,3,11,5,4
3451,0,3,1,4,0,5,0,0,1,13,0,1,3,3,10,13,9,1,3,11,5,7
3452,0,3,1,4,0,5,0,0,1,13,0,1,3,3,10,1,9,1,3,11,6,1
3453,0,3,1,4,0,5,0,0,1,13,0,1,3,3,10,1,9,1,3,11,6,4
3454,0,3,1,4,0,5,0,0,1,13,0,1,3,3,10,1,9,1,3,11,6,7
3455,0,3,1,4,0,5,0,0,1,13,0,1,3,3,10,1,9,1,3,11,5,7
3456,0,3,1,4,0,5,0,0,1,13,0,1,3,3,13,10,9,1,3,11,6,4
3457,0,3,1,4,0,5,0,0,1,13,0,1,3,3,13,10,9,1,3,11,6,7
3458,0,3,1,4,0,5,0,0,1,13,0,1,3,3,13,10,9,1,3,11,5,1
3459,0,3,1,4,0,5,0,0,1,13,0,1,3,3,13,10,9,1,3,11,5,7
3460,0,3,1,4,0,5,0,0,1,13,0,1,3,3,13,13,9,1,3,11,5,1
3461,0,3,1,4,0,5,0,0,1,13,0,1,3,3,13,13,9,1,3,11,5,4
3462,0,3,1,4,0,5,0,0,1,13,0,1,3,3,13,13,9,1,3,11,5,7
3463,0,3,1,4,0,5,0,0,1,13,0,1,3,3,13,1,9,1,3,11,6,1
3464,0,3,1,4,0,5,0,0,1,13,0,1,3,3,13,1,9,1,3,11,5,4
3465,0,3,1,4,0,5,0,0,1,13,0,1,3,3,13,1,9,1,3,11,5,7
3466,0,3,1,4,0,5,0,0,1,13,0,1,3,3,1,10,9,1,3,11,6,1
3467,0,3,1,4,0,5,0,0,1,13,0,1,3,3,1,10,9,1,3,11,6,4
3468,0,3,1,4,0,5,0,0,1,13,0,1,3,3,1,10,9,1,3,11,6,7
3469,0,3,1,4,0,5,0,0,1,13,0,1,3,3,1,10,9,1,3,11,5,1
3470,0,3,1,4,0,5,0,0,1,13,0,1,3,3,1,10,9,1,3,11,5,4
3471,0,3,1,4,0,5,0,0,1,13,0,1,3,3,1,13,9,1,3,11,6,1
3472,0,3,1,4,0,5,0,0,1,13,0,1,3,3,1,13,9,1,3,11,6,4
3473,0,3,1,4,0,5,0,0,1,13,0,1,3,3,1,13,9,1,3,11,6,7
3474,0,3,1,4,0,5,0,0,1,13,0,1,3,3,1,13,9,1,3,11,5,1
3475,0,3,1,4,0,5,0,0,1,13,0,1,3,3,1,1,9,1,3,11,5,1
3476,0,3,1,4,0,5,0,0,1,11,0,1,3,3,10,10,9,1,3,11,6,1
3477,0,3,1,4,0,5,0,0,1,11,0,1,3,3,10,10,9,1,3,11,6,4
3478,0,3,1,4,0,5,0,0,1,11,0,1,3,3,10,10,9,1,3,11,5,7
3479,0,3,1,4,0,5,0,0,1,11,0,1,3,3,10,13,9,1,3,11,6,1
3480,0,3,1,4,0,5,0,0,1,11,0,1,3,3,10,13,9,1,3,11,6,4
3481,0,3,1,4,0,5,0,0,1,11,0,1,3,3,10,13,9,1,3,11,5,1
3482,0,3,1,4,0,5,0,0,1,11,0,1,3,3,10,13,9,1,3,11,5,7
3483,0,3,1,4,0,5,0,0,1,11,0,1,3,3,10,1,9,1,3,11,6,1
3484,0,3,1,4,0,5,0,0,1,11,0,1,3,3,10,1,9,1,3,11,5,4
3485,0,3,1,4,0,5,0,0,1,11,0,1,3,3,10,1,9,1,3,11,5,7
3486,0,3,1,4,0,5,0,0,1,11,0,1,3,3,13,10,9,1,3,11,6,4
3487,0,3,1,4,0,5,0,0,1,11,0,1,3,3,13,10,9,1,3,11,6,7
3488,0,3,1,4,0,5,0,0,1,11,0,1,3,3,13,10,9,1,3,11,5,1
3489,0,3,1,4,0,5,0,0,1,11,0,1,3,3,13,10,9,1,3,11,5,7
3490,0,3,1,4,0,5,0,0,1,11,0,1,3,3,13,13,9,1,3,11,6,1
3491,0,3,1,4,0,5,0,0,1,11,0,1,3,3,13,13,9,1,3,11,6,4
3492,0,3,1,4,0,5,0,0,1,11,0,1,3,3,13,13,9,1,3,11,5,1
3493,0,3,1,4,0,5,0,0,1,11,0,1,3,3,13,13,9,1,3,11,5,4
3494,0,3,1,4,0,5,0,0,1,11,0,1,3,3,13,13,9,1,3,11,5,7
3495,0,3,1,4,0,5,0,0,1,11,0,1,3,3,13,1,9,1,3,11,5,1
3496,0,3,1,4,0,5,0,0,1,11,0,1,3,3,13,1,9,1,3,11,5,4
3497,0,3,1,4,0,5,0,0,1,11,0,1,3,3,13,1,9,1,3,11,5,7
3498,0,3,1,4,0,5,0,0,1,11,0,1,3,3,1,10,9,1,3,11,6,4
3499,0,3,1,4,0,5,0,0,1,11,0,1,3,3,1,10,9,1,3,11,5,1
3500,0,3,1,4,0,5,0,0,1,11,0,1,3,3,1,10,9,1,3,11,5,7
3501,0,3,1,4,0,5,0,0,1,11,0,1,3,3,1,13,9,1,3,11,6,1
3502,0,3,1,4,0,5,0,0,1,11,0,1,3,3,1,13,9,1,3,11,6,4
3503,0,3,1,4,0,5,0,0,1,11,0,1,3,3,1,13,9,1,3,11,5,1
3504,0,3,1,4,0,5,0,0,1,11,0,1,3,3,1,13,9,1,3,11,5,4
3505,0,3,1,4,0,5,0,0,1,11,0,1,3,3,1,1,9,1,3,11,6,1
3506,0,3,1,4,0,5,0,0,1,11,0,1,3,3,1,1,9,1,3,11,6,4
3507,0,3,1,4,0,5,0,0,1,11,0,1,3,3,1,1,9,1,3,11,5,4
3508,0,3,1,4,0,5,0,0,1,11,0,1,3,3,1,1,9,1,3,11,5,7
3509,0,3,2,8,0,5,0,0,1,8,0,1,3,3,10,10,9,1,3,11,6,4
3510,0,3,2,8,0,5,0,0,1,8,0,1,3,3,10,10,9,1,3,11,5,4
3511,0,3,2,8,0,5,0,0,1,8,0,1,3,3,10,13,9,1,3,11,6,1
3512,0,3,2,8,0,5,0,0,1,8,0,1,3,3,10,13,9,1,3,11,6,7
3513,0,3,2,8,0,5,0,0,1,8,0,1,3,3,10,13,9,1,3,11,5,4
3514,0,3,2,8,0,5,0,0,1,8,0,1,3,3,10,1,9,1,3,11,6,4
3515,0,3,2,8,0,5,0,0,1,8,0,1,3,3,10,1,9,1,3,11,5,7
3516,0,3,2,8,0,5,0,0,1,8,0,1,3,3,13,10,9,1,3,11,6,1
3517,0,3,2,8,0,5,0,0,1,8,0,1,3,3,13,10,9,1,3,11,5,4
3518,0,3,2,8,0,5,0,0,1,8,0,1,3,3,13,13,9,1,3,11,6,1
3519,0,3,2,8,0,5,0,0,1,8,0,1,3,3,13,13,9,1,3,11,5,1
3520,0,3,2,8,0,5,0,0,1,8,0,1,3,3,13,1,9,1,3,11,6,1
3521,0,3,2,8,0,5,0,0,1,8,0,1,3,3,13,1,9,1,3,11,6,4
3522,0,3,2,8,0,5,0,0,1,8,0,1,3,3,13,1,9,1,3,11,5,4
3523,0,3,2,8,0,5,0,0,1,8,0,1,3,3,13,1,9,1,3,11,5,7
3524,0,3,2,8,0,5,0,0,1,8,0,1,3,3,1,10,9,1,3,11,6,1
3525,0,3,2,8,0,5,0,0,1,8,0,1,3,3,1,10,9,1,3,11,5,7
3526,0,3,2,8,0,5,0,0,1,8,0,1,3,3,1,13,9,1,3,11,6,4
3527,0,3,2,8,0,5,0,0,1,8,0,1,3,3,1,13,9,1,3,11,5,7
3528,0,3,2,8,0,5,0,0,1,8,0,1,3,3,1,1,9,1,3,11,6,1
3529,0,3,2,8,0,5,0,0,1,8,0,1,3,3,1,1,9,1,3,11,6,7
3530,0,3,2,8,0,5,0,0,1,8,0,1,3,3,1,1,9,1,3,11,5,4
3531,0,3,2,8,0,5,0,0,1,8,0,1,3,3,1,1,9,1,3,11,5,7
3532,0,3,2,8,0,5,0,0,1,13,0,1,3,3,10,10,9,1,3,11,6,1
3533,0,3,2,8,0,5,0,0,1,13,0,1,3,3,10,10,9,1,3,11,6,7
3534,0,3,2,8,0,5,0,0,1,13,0,1,3,3,10,10,9,1,3,11,5,4
3535,0,3,2,8,0,5,0,0,1,13,0,1,3,3,10,13,9,1,3,11,6,7
3536,0,3,2,8,0,5,0,0,1,13,0,1,3,3,10,13,9,1,3,11,5,1
3537,0,3,2,8,0,5,0,0,1,13,0,1,3,3,10,13,9,1,3,11,5,4
3538,0,3,2,8,0,5,0,0,1,13,0,1,3,3,10,1,9,1,3,11,5,1
3539,0,3,2,8,0,5,0,0,1,13,0,1,3,3,10,1,9,1,3,11,5,4
3540,0,3,2,8,0,5,0,0,1,13,0,1,3,3,13,10,9,1,3,11,6,1
3541,0,3,2,8,0,5,0,0,1,13,0,1,3,3,13,10,9,1,3,11,6,4
3542,0,3,2,8,0,5,0,0,1,13,0,1,3,3,13,10,9,1,3,11,6,7
3543,0,3,2,8,0,5,0,0,1,13,0,1,3,3,13,10,9,1,3,11,5,1
3544,0,3,2,8,0,5,0,0,1,13,0,1,3,3,13,10,9,1,3,11,5,7
3545,0,3,2,8,0,5,0,0,1,13,0,1,3,3,13,13,9,1,3,11,6,1
3546,0,3,2,8,0,5,0,0,1,13,0,1,3,3,13,13,9,1,3,11,6,4
3547,0,3,2,8,0,5,0,0,1,13,0,1,3,3,13,13,9,1,3,11,5,4
3548,0,3,2,8,0,5,0,0,1,13,0,1,3,3,13,1,9,1,3,11,6,4
3549,0,3,2,8,0,5,0,0,1,13,0,1,3,3,13,1,9,1,3,11,6,7
3550,0,3,2,8,0,5,0,0,1,13,0,1,3,3,13,1,9,1,3,11,5,1
3551,0,3,2,8,0,5,0,0,1,13,0,1,3,3,13,1,9,1,3,11,5,4
3552,0,3,2,8,0,5,0,0,1,13,0,1,3,3,13,1,9,1,3,11,5,7
